date;state;country;recovered
2020-07-14;no;MS Zaandam;0.0
2020-07-14;no;Madagascar;2646.0
2020-07-14;no;Malawi;795.0
2020-07-14;no;Malaysia;8524.0
2020-07-14;no;Maldives;2302.0
2020-07-14;no;Mali;1748.0
2020-07-14;no;Malta;660.0
2020-07-14;no;Mauritania;2664.0
2020-07-14;no;Mauritius;330.0
2020-07-14;no;Mexico;245830.0
2020-07-14;no;Moldova;13033.0
2020-07-14;no;Monaco;97.0
2020-07-14;no;Mongolia;207.0
2020-07-14;no;Montenegro;330.0
2020-07-14;no;Morocco;13442.0
2020-07-14;no;Mozambique;373.0
2020-07-14;no;Namibia;29.0
2020-07-14;no;Nepal;10328.0
2020-07-14;no;Netherlands;0.0
2020-07-14;no;New Zealand;1498.0
2020-07-14;no;Nicaragua;2282.0
2020-07-14;no;Niger;992.0
2020-07-14;no;Nigeria;13792.0
2020-07-14;no;North Macedonia;4468.0
2020-07-14;no;Norway;8138.0
2020-07-14;no;Oman;37987.0
2020-07-14;no;Pakistan;172810.0
2020-07-14;no;Panama;24667.0
2020-07-14;no;Papua New Guinea;8.0
2020-07-14;no;Paraguay;1308.0
2020-07-14;no;Peru;223261.0
2020-07-14;no;Philippines;20459.0
2020-07-14;no;Poland;27756.0
2020-07-14;no;Portugal;31550.0
2020-07-14;no;Qatar;101160.0
2020-07-14;no;Romania;21803.0
2020-07-14;no;Russia;511958.0
2020-07-14;no;Rwanda;737.0
2020-07-14;no;Saint Kitts and Nevis;15.0
2020-07-14;no;Saint Lucia;19.0
2020-07-14;no;Saint Vincent and the Grenadines;29.0
2020-07-14;no;San Marino;656.0
2020-07-14;no;Sao Tome and Principe;286.0
2020-07-14;no;Saudi Arabia;177560.0
2020-07-14;no;Senegal;5580.0
2020-07-14;no;Serbia;13991.0
2020-07-14;no;Seychelles;11.0
2020-07-14;no;Sierra Leone;1190.0
2020-07-14;no;Singapore;42737.0
2020-07-14;no;Slovakia;1493.0
2020-07-14;no;Slovenia;1488.0
2020-07-14;no;Somalia;1380.0
2020-07-14;no;South Africa;146279.0
2020-07-14;no;South Sudan;333.0
2020-07-14;no;Spain;150376.0
2020-07-14;no;Sri Lanka;1988.0
2020-07-14;no;Sudan;5579.0
2020-07-14;no;Suriname;543.0
2020-07-14;no;Sweden;0.0
2020-07-14;no;Switzerland;29800.0
2020-07-14;no;Syria;138.0
2020-07-14;no;Taiwan*;440.0
2020-07-14;no;Tajikistan;5332.0
2020-07-14;no;Tanzania;183.0
2020-07-14;no;Thailand;3091.0
2020-07-14;no;Timor-Leste;24.0
2020-07-14;no;Togo;528.0
2020-07-14;no;Trinidad and Tobago;124.0
2020-07-14;no;Tunisia;1087.0
2020-07-14;no;Turkey;196720.0
2020-07-14;no;US;1049098.0
2020-07-14;no;Uganda;984.0
2020-07-14;no;Ukraine;28021.0
2020-07-14;no;United Arab Emirates;46025.0
2020-07-14;no;United Kingdom;0.0
2020-07-14;no;Uruguay;905.0
2020-07-14;no;Uzbekistan;8327.0
2020-07-14;no;Venezuela;2671.0
2020-07-14;no;Vietnam;352.0
2020-07-14;no;West Bank and Gaza;1084.0
2020-07-14;no;Western Sahara;8.0
2020-07-14;no;Yemen;685.0
2020-07-14;no;Zambia;1412.0
2020-07-14;no;Zimbabwe;343.0
2020-07-15;Anguilla;United Kingdom;3.0
2020-07-15;Anhui;China;985.0
2020-07-15;Aruba;Netherlands;99.0
2020-07-15;Australian Capital Territory;Australia;105.0
2020-07-15;Beijing;China;752.0
2020-07-15;Bermuda;United Kingdom;137.0
2020-07-15;Bonaire, Sint Eustatius and Saba;Netherlands;7.0
2020-07-15;British Virgin Islands;United Kingdom;7.0
2020-07-15;Cayman Islands;United Kingdom;200.0
2020-07-15;Channel Islands;United Kingdom;512.0
2020-07-15;Chongqing;China;576.0
2020-07-15;Curacao;Netherlands;24.0
2020-07-15;Falkland Islands (Malvinas);United Kingdom;13.0
2020-07-15;Faroe Islands;Denmark;188.0
2020-07-15;French Guiana;France;3738.0
2020-07-15;French Polynesia;France;60.0
2020-07-15;Fujian;China;361.0
2020-07-15;Gansu;China;165.0
2020-07-15;Gibraltar;United Kingdom;180.0
2020-07-15;Greenland;Denmark;13.0
2020-07-15;Guadeloupe;France;157.0
2020-07-15;Guangdong;China;1636.0
2020-07-15;Guangxi;China;252.0
2020-07-15;Guizhou;China;145.0
2020-07-15;Hainan;China;165.0
2020-07-15;Hebei;China;340.0
2020-07-15;Heilongjiang;China;934.0
2020-07-15;Henan;China;1254.0
2020-07-15;Hong Kong;China;1241.0
2020-07-15;Hubei;China;63623.0
2020-07-15;Hunan;China;1015.0
2020-07-15;Inner Mongolia;China;237.0
2020-07-15;Isle of Man;United Kingdom;312.0
2020-07-15;Jiangsu;China;654.0
2020-07-15;Jiangxi;China;931.0
2020-07-15;Jilin;China;153.0
2020-07-15;Liaoning;China;150.0
2020-07-15;Macau;China;45.0
2020-07-15;Martinique;France;98.0
2020-07-15;Mayotte;France;2581.0
2020-07-15;Montserrat;United Kingdom;10.0
2020-07-15;New Caledonia;France;21.0
2020-07-15;New South Wales;Australia;2988.0
2020-07-15;Ningxia;China;75.0
2020-07-15;Northern Territory;Australia;29.0
2020-07-15;Qinghai;China;18.0
2020-07-15;Queensland;Australia;1058.0
2020-07-15;Reunion;France;472.0
2020-07-15;Saint Barthelemy;France;6.0
2020-07-15;Saint Pierre and Miquelon;France;1.0
2020-07-15;Shaanxi;China;315.0
2020-07-15;Shandong;China;785.0
2020-07-15;Shanghai;China;691.0
2020-07-15;Shanxi;China;198.0
2020-07-15;Sichuan;China;590.0
2020-07-15;Sint Maarten;Netherlands;63.0
2020-07-15;South Australia;Australia;439.0
2020-07-15;St Martin;France;37.0
2020-07-15;Tasmania;Australia;215.0
2020-07-15;Tianjin;China;195.0
2020-07-15;Tibet;China;1.0
2020-07-15;Turks and Caicos Islands;United Kingdom;12.0
2020-07-15;Victoria;Australia;2591.0
2020-07-15;Western Australia;Australia;610.0
2020-07-15;Xinjiang;China;73.0
2020-07-15;Yunnan;China;183.0
2020-07-15;Zhejiang;China;1267.0
2020-07-15;no;Afghanistan;22456.0
2020-07-15;no;Albania;2091.0
2020-07-15;no;Algeria;14792.0
2020-07-15;no;Andorra;803.0
2020-07-15;no;Angola;124.0
2020-07-15;no;Antigua and Barbuda;57.0
2020-07-15;no;Argentina;47298.0
2020-07-15;no;Armenia;21348.0
2020-07-15;no;Austria;17175.0
2020-07-15;no;Azerbaijan;16695.0
2020-07-15;no;Bahamas;91.0
2020-07-15;no;Bahrain;30320.0
2020-07-15;no;Bangladesh;105523.0
2020-07-15;no;Barbados;90.0
2020-07-15;no;Belarus;56379.0
2020-07-15;no;Belgium;17242.0
2020-07-15;no;Belize;21.0
2020-07-15;no;Benin;557.0
2020-07-15;no;Bhutan;78.0
2020-07-15;no;Bolivia;16357.0
2020-07-15;no;Bosnia and Herzegovina;3335.0
2020-07-15;no;Botswana;38.0
2020-07-15;no;Brazil;1350098.0
2020-07-15;no;Brunei;138.0
2020-07-15;no;Bulgaria;3841.0
2020-07-15;no;Burkina Faso;882.0
2020-07-15;no;Burma;266.0
2020-07-15;no;Burundi;207.0
2020-07-15;no;Cabo Verde;850.0
2020-07-15;no;Cambodia;133.0
2020-07-15;no;Cameroon;11928.0
2020-07-15;no;Canada;74067.0
2020-07-15;no;Central African Republic;1261.0
2020-07-15;no;Chad;799.0
2020-07-15;no;Chile;292085.0
2020-07-15;no;Colombia;68806.0
2020-07-15;no;Comoros;302.0
2020-07-15;no;Congo (Brazzaville);589.0
2020-07-15;no;Congo (Kinshasa);3983.0
2020-07-15;no;Costa Rica;2551.0
2020-07-15;no;Cote d'Ivoire;7146.0
2020-07-15;no;Croatia;2629.0
2020-07-15;no;Cuba;2277.0
2020-07-15;no;Cyprus;839.0
2020-07-15;no;Czechia;8507.0
2020-07-15;no;Denmark;12182.0
2020-07-15;no;Diamond Princess;651.0
2020-07-15;no;Djibouti;4765.0
2020-07-15;no;Dominica;18.0
2020-07-15;no;Dominican Republic;23459.0
2020-07-15;no;Ecuador;30641.0
2020-07-15;no;Egypt;26135.0
2020-07-15;no;El Salvador;6120.0
2020-07-15;no;Equatorial Guinea;842.0
2020-07-15;no;Eritrea;107.0
2020-07-15;no;Estonia;1901.0
2020-07-15;no;Eswatini;724.0
2020-07-15;no;Ethiopia;2430.0
2020-07-15;no;Fiji;18.0
2020-07-15;no;Finland;6880.0
2020-07-15;no;France;71774.0
2020-07-15;no;Gabon;3664.0
2020-07-15;no;Gambia;34.0
2020-07-15;no;Georgia;873.0
2020-07-15;no;Germany;186000.0
2020-07-15;no;Ghana;21511.0
2020-07-15;no;Greece;1374.0
2020-07-15;no;Grenada;23.0
2020-07-15;no;Guatemala;4624.0
2020-07-15;no;Guinea;4981.0
2020-07-15;no;Guinea-Bissau;773.0
2020-07-15;no;Guyana;156.0
2020-07-15;no;Haiti;3283.0
2020-07-15;no;Holy See;12.0
2020-07-15;no;Honduras;3379.0
2020-07-15;no;Hungary;3126.0
2020-07-15;no;Iceland;1809.0
2020-07-15;no;India;612768.0
2020-07-15;no;Indonesia;39050.0
2020-07-15;no;Iran;227561.0
2020-07-15;no;Iraq;52621.0
2020-07-15;no;Ireland;23364.0
2020-07-15;no;Israel;19989.0
2020-07-15;no;Italy;196016.0
2020-07-15;no;Jamaica;647.0
2020-07-15;no;Japan;18126.0
2020-07-15;no;Jordan;1016.0
2020-07-15;no;Kazakhstan;39066.0
2020-07-15;no;Kenya;3068.0
2020-07-15;no;Korea, South;12396.0
2020-07-15;no;Kosovo;2462.0
2020-07-15;no;Kuwait;46897.0
2020-07-15;no;Kyrgyzstan;3712.0
2020-07-15;no;Laos;19.0
2020-07-15;no;Latvia;1022.0
2020-07-15;no;Lebanon;1455.0
2020-07-15;no;Lesotho;48.0
2020-07-15;no;Liberia;447.0
2020-07-15;no;Libya;373.0
2020-07-15;no;Liechtenstein;83.0
2020-07-15;no;Lithuania;1582.0
2020-07-15;no;Luxembourg;4247.0
2020-07-15;no;MS Zaandam;0.0
2020-07-15;no;Madagascar;2811.0
2020-07-15;no;Malawi;1005.0
2020-07-15;no;Malaysia;8526.0
2020-07-15;no;Maldives;2321.0
2020-07-15;no;Mali;1764.0
2020-07-15;no;Malta;661.0
2020-07-15;no;Mauritania;2830.0
2020-07-15;no;Mauritius;331.0
2020-07-15;no;Mexico;252368.0
2020-07-15;no;Moldova;13298.0
2020-07-15;no;Monaco;97.0
2020-07-15;no;Mongolia;209.0
2020-07-15;no;Montenegro;330.0
2020-07-15;no;Morocco;13821.0
2020-07-15;no;Mozambique;375.0
2020-07-15;no;Namibia;31.0
2020-07-15;no;Nepal;11025.0
2020-07-15;no;Netherlands;0.0
2020-07-15;no;New Zealand;1499.0
2020-07-15;no;Nicaragua;2282.0
2020-07-15;no;Niger;993.0
2020-07-15;no;Nigeria;13999.0
2020-07-15;no;North Macedonia;4565.0
2020-07-15;no;Norway;8138.0
2020-07-15;no;Oman;39038.0
2020-07-15;no;Pakistan;178737.0
2020-07-15;no;Panama;25417.0
2020-07-15;no;Papua New Guinea;8.0
2020-07-15;no;Paraguay;1338.0
2020-07-15;no;Peru;226400.0
2020-07-15;no;Philippines;20976.0
2020-07-15;no;Poland;28492.0
2020-07-15;no;Portugal;32110.0
2020-07-15;no;Qatar;101637.0
2020-07-15;no;Romania;22049.0
2020-07-15;no;Russia;522375.0
2020-07-15;no;Rwanda;752.0
2020-07-15;no;Saint Kitts and Nevis;15.0
2020-07-15;no;Saint Lucia;19.0
2020-07-15;no;Saint Vincent and the Grenadines;29.0
2020-07-15;no;San Marino;656.0
2020-07-15;no;Sao Tome and Principe;322.0
2020-07-15;no;Saudi Arabia;183048.0
2020-07-15;no;Senegal;5605.0
2020-07-15;no;Serbia;14047.0
2020-07-15;no;Seychelles;27.0
2020-07-15;no;Sierra Leone;1200.0
2020-07-15;no;Singapore;42988.0
2020-07-15;no;Slovakia;1507.0
2020-07-15;no;Slovenia;1501.0
2020-07-15;no;Somalia;1425.0
2020-07-15;no;South Africa;160693.0
2020-07-15;no;South Sudan;1175.0
2020-07-15;no;Spain;150376.0
2020-07-15;no;Sri Lanka;2001.0
2020-07-15;no;Sudan;5601.0
2020-07-15;no;Suriname;573.0
2020-07-15;no;Sweden;0.0
2020-07-15;no;Switzerland;29800.0
2020-07-15;no;Syria;140.0
2020-07-15;no;Taiwan*;440.0
2020-07-15;no;Tajikistan;5383.0
2020-07-15;no;Tanzania;183.0
2020-07-15;no;Thailand;3092.0
2020-07-15;no;Timor-Leste;24.0
2020-07-15;no;Togo;534.0
2020-07-15;no;Trinidad and Tobago;124.0
2020-07-15;no;Tunisia;1091.0
2020-07-15;no;Turkey;197733.0
2020-07-15;no;US;1075882.0
2020-07-15;no;Uganda;1004.0
2020-07-15;no;Ukraine;29005.0
2020-07-15;no;United Arab Emirates;46418.0
2020-07-15;no;United Kingdom;0.0
2020-07-15;no;Uruguay;909.0
2020-07-15;no;Uzbekistan;8655.0
2020-07-15;no;Venezuela;3050.0
2020-07-15;no;Vietnam;353.0
2020-07-15;no;West Bank and Gaza;1084.0
2020-07-15;no;Western Sahara;8.0
2020-07-15;no;Yemen;694.0
2020-07-15;no;Zambia;1412.0
2020-07-15;no;Zimbabwe;395.0
2020-07-16;Anguilla;United Kingdom;3.0
2020-07-16;Anhui;China;985.0
2020-07-16;Aruba;Netherlands;100.0
2020-07-16;Australian Capital Territory;Australia;105.0
2020-07-16;Beijing;China;762.0
2020-07-16;Bermuda;United Kingdom;137.0
2020-07-16;Bonaire, Sint Eustatius and Saba;Netherlands;7.0
2020-07-16;British Virgin Islands;United Kingdom;7.0
2020-07-16;Cayman Islands;United Kingdom;200.0
2020-07-16;Channel Islands;United Kingdom;529.0
2020-07-16;Chongqing;China;576.0
2020-07-16;Curacao;Netherlands;24.0
2020-07-16;Falkland Islands (Malvinas);United Kingdom;13.0
2020-07-16;Faroe Islands;Denmark;188.0
2020-07-16;French Guiana;France;3818.0
2020-07-16;French Polynesia;France;60.0
2020-07-16;Fujian;China;361.0
2020-07-16;Gansu;China;165.0
2020-07-16;Gibraltar;United Kingdom;180.0
2020-07-16;Greenland;Denmark;13.0
2020-07-16;Guadeloupe;France;157.0
2020-07-16;Guangdong;China;1636.0
2020-07-16;Guangxi;China;252.0
2020-07-16;Guizhou;China;145.0
2020-07-16;Hainan;China;165.0
2020-07-16;Hebei;China;340.0
2020-07-16;Heilongjiang;China;934.0
2020-07-16;Henan;China;1254.0
2020-07-16;Hong Kong;China;1254.0
2020-07-16;Hubei;China;63623.0
2020-07-16;Hunan;China;1015.0
2020-07-16;Inner Mongolia;China;237.0
2020-07-16;Isle of Man;United Kingdom;312.0
2020-07-16;Jiangsu;China;654.0
2020-07-16;Jiangxi;China;931.0
2020-07-16;Jilin;China;153.0
2020-07-16;Liaoning;China;151.0
2020-07-16;Macau;China;45.0
2020-07-16;Martinique;France;98.0
2020-07-16;Mayotte;France;2581.0
2020-07-16;Montserrat;United Kingdom;10.0
2020-07-16;New Caledonia;France;21.0
2020-07-16;New South Wales;Australia;2988.0
2020-07-16;Ningxia;China;75.0
2020-07-16;Northern Territory;Australia;29.0
2020-07-16;Qinghai;China;18.0
2020-07-16;Queensland;Australia;1058.0
2020-07-16;Reunion;France;472.0
2020-07-16;Saint Barthelemy;France;6.0
2020-07-16;Saint Pierre and Miquelon;France;1.0
2020-07-16;Shaanxi;China;315.0
2020-07-16;Shandong;China;785.0
2020-07-16;Shanghai;China;699.0
2020-07-16;Shanxi;China;198.0
2020-07-16;Sichuan;China;591.0
2020-07-16;Sint Maarten;Netherlands;63.0
2020-07-16;South Australia;Australia;440.0
2020-07-16;St Martin;France;37.0
2020-07-16;Tasmania;Australia;215.0
2020-07-16;Tianjin;China;195.0
2020-07-16;Tibet;China;1.0
2020-07-16;Turks and Caicos Islands;United Kingdom;12.0
2020-07-16;Victoria;Australia;2669.0
2020-07-16;Western Australia;Australia;610.0
2020-07-16;Xinjiang;China;73.0
2020-07-16;Yunnan;China;183.0
2020-07-16;Zhejiang;China;1267.0
2020-07-16;no;Afghanistan;22824.0
2020-07-16;no;Albania;2137.0
2020-07-16;no;Algeria;15107.0
2020-07-16;no;Andorra;803.0
2020-07-16;no;Angola;124.0
2020-07-16;no;Antigua and Barbuda;57.0
2020-07-16;no;Argentina;49120.0
2020-07-16;no;Armenia;21931.0
2020-07-16;no;Austria;17244.0
2020-07-16;no;Azerbaijan;17256.0
2020-07-16;no;Bahamas;91.0
2020-07-16;no;Bahrain;30809.0
2020-07-16;no;Bangladesh;106963.0
2020-07-16;no;Barbados;90.0
2020-07-16;no;Belarus;56915.0
2020-07-16;no;Belgium;17253.0
2020-07-16;no;Belize;22.0
2020-07-16;no;Benin;557.0
2020-07-16;no;Bhutan;78.0
2020-07-16;no;Bolivia;16979.0
2020-07-16;no;Bosnia and Herzegovina;3534.0
2020-07-16;no;Botswana;48.0
2020-07-16;no;Brazil;1397531.0
2020-07-16;no;Brunei;138.0
2020-07-16;no;Bulgaria;3927.0
2020-07-16;no;Burkina Faso;882.0
2020-07-16;no;Burma;270.0
2020-07-16;no;Burundi;207.0
2020-07-16;no;Cabo Verde;902.0
2020-07-16;no;Cambodia;133.0
2020-07-16;no;Cameroon;13728.0
2020-07-16;no;Canada;74433.0
2020-07-16;no;Central African Republic;1265.0
2020-07-16;no;Chad;799.0
2020-07-16;no;Chile;295301.0
2020-07-16;no;Colombia;71736.0
2020-07-16;no;Comoros;311.0
2020-07-16;no;Congo (Brazzaville);589.0
2020-07-16;no;Congo (Kinshasa);4248.0
2020-07-16;no;Costa Rica;2673.0
2020-07-16;no;Cote d'Ivoire;7363.0
2020-07-16;no;Croatia;2729.0
2020-07-16;no;Cuba;2285.0
2020-07-16;no;Cyprus;845.0
2020-07-16;no;Czechia;8640.0
2020-07-16;no;Denmark;12195.0
2020-07-16;no;Diamond Princess;651.0
2020-07-16;no;Djibouti;4796.0
2020-07-16;no;Dominica;18.0
2020-07-16;no;Dominican Republic;23636.0
2020-07-16;no;Ecuador;31260.0
2020-07-16;no;Egypt;26691.0
2020-07-16;no;El Salvador;6257.0
2020-07-16;no;Equatorial Guinea;842.0
2020-07-16;no;Eritrea;149.0
2020-07-16;no;Estonia;1904.0
2020-07-16;no;Eswatini;736.0
2020-07-16;no;Ethiopia;2430.0
2020-07-16;no;Fiji;18.0
2020-07-16;no;Finland;6880.0
2020-07-16;no;France;71910.0
2020-07-16;no;Gabon;3664.0
2020-07-16;no;Gambia;34.0
2020-07-16;no;Georgia;883.0
2020-07-16;no;Germany;186400.0
2020-07-16;no;Ghana;22270.0
2020-07-16;no;Greece;1374.0
2020-07-16;no;Grenada;23.0
2020-07-16;no;Guatemala;4807.0
2020-07-16;no;Guinea;5012.0
2020-07-16;no;Guinea-Bissau;773.0
2020-07-16;no;Guyana;156.0
2020-07-16;no;Haiti;3606.0
2020-07-16;no;Holy See;12.0
2020-07-16;no;Honduras;3420.0
2020-07-16;no;Hungary;3156.0
2020-07-16;no;Iceland;1810.0
2020-07-16;no;India;635757.0
2020-07-16;no;Indonesia;40345.0
2020-07-16;no;Iran;230608.0
2020-07-16;no;Iraq;54316.0
2020-07-16;no;Ireland;23364.0
2020-07-16;no;Israel;20370.0
2020-07-16;no;Italy;196246.0
2020-07-16;no;Jamaica;647.0
2020-07-16;no;Japan;18641.0
2020-07-16;no;Jordan;1019.0
2020-07-16;no;Kazakhstan;40256.0
2020-07-16;no;Kenya;3638.0
2020-07-16;no;Korea, South;12460.0
2020-07-16;no;Kosovo;2545.0
2020-07-16;no;Kuwait;47545.0
2020-07-16;no;Kyrgyzstan;3735.0
2020-07-16;no;Laos;19.0
2020-07-16;no;Latvia;1022.0
2020-07-16;no;Lebanon;1485.0
2020-07-16;no;Lesotho;48.0
2020-07-16;no;Liberia;486.0
2020-07-16;no;Libya;379.0
2020-07-16;no;Liechtenstein;83.0
2020-07-16;no;Lithuania;1593.0
2020-07-16;no;Luxembourg;4275.0
2020-07-16;no;MS Zaandam;0.0
2020-07-16;no;Madagascar;2951.0
2020-07-16;no;Malawi;1073.0
2020-07-16;no;Malaysia;8538.0
2020-07-16;no;Maldives;2339.0
2020-07-16;no;Mali;1777.0
2020-07-16;no;Malta;661.0
2020-07-16;no;Mauritania;2993.0
2020-07-16;no;Mauritius;331.0
2020-07-16;no;Mexico;257681.0
2020-07-16;no;Moldova;13640.0
2020-07-16;no;Monaco;98.0
2020-07-16;no;Mongolia;211.0
2020-07-16;no;Montenegro;330.0
2020-07-16;no;Morocco;13965.0
2020-07-16;no;Mozambique;375.0
2020-07-16;no;Namibia;31.0
2020-07-16;no;Nepal;11249.0
2020-07-16;no;Netherlands;0.0
2020-07-16;no;New Zealand;1506.0
2020-07-16;no;Nicaragua;2282.0
2020-07-16;no;Niger;993.0
2020-07-16;no;Nigeria;14292.0
2020-07-16;no;North Macedonia;4565.0
2020-07-16;no;Norway;8138.0
2020-07-16;no;Oman;40090.0
2020-07-16;no;Pakistan;178737.0
2020-07-16;no;Panama;25842.0
2020-07-16;no;Papua New Guinea;8.0
2020-07-16;no;Paraguay;1379.0
2020-07-16;no;Peru;230994.0
2020-07-16;no;Philippines;21440.0
2020-07-16;no;Poland;28928.0
2020-07-16;no;Portugal;32476.0
2020-07-16;no;Qatar;102168.0
2020-07-16;no;Romania;22189.0
2020-07-16;no;Russia;530801.0
2020-07-16;no;Rwanda;770.0
2020-07-16;no;Saint Kitts and Nevis;15.0
2020-07-16;no;Saint Lucia;19.0
2020-07-16;no;Saint Vincent and the Grenadines;29.0
2020-07-16;no;San Marino;656.0
2020-07-16;no;Sao Tome and Principe;325.0
2020-07-16;no;Saudi Arabia;187622.0
2020-07-16;no;Senegal;5735.0
2020-07-16;no;Serbia;14417.0
2020-07-16;no;Seychelles;27.0
2020-07-16;no;Sierra Leone;1213.0
2020-07-16;no;Singapore;43256.0
2020-07-16;no;Slovakia;1514.0
2020-07-16;no;Slovenia;1522.0
2020-07-16;no;Somalia;1444.0
2020-07-16;no;South Africa;165591.0
2020-07-16;no;South Sudan;1175.0
2020-07-16;no;Spain;150376.0
2020-07-16;no;Sri Lanka;2007.0
2020-07-16;no;Sudan;5601.0
2020-07-16;no;Suriname;581.0
2020-07-16;no;Sweden;0.0
2020-07-16;no;Switzerland;29900.0
2020-07-16;no;Syria;140.0
2020-07-16;no;Taiwan*;440.0
2020-07-16;no;Tajikistan;5431.0
2020-07-16;no;Tanzania;183.0
2020-07-16;no;Thailand;3095.0
2020-07-16;no;Timor-Leste;24.0
2020-07-16;no;Togo;543.0
2020-07-16;no;Trinidad and Tobago;124.0
2020-07-16;no;Tunisia;1093.0
2020-07-16;no;Turkey;198820.0
2020-07-16;no;US;1090645.0
2020-07-16;no;Uganda;1014.0
2020-07-16;no;Ukraine;29822.0
2020-07-16;no;United Arab Emirates;47412.0
2020-07-16;no;United Kingdom;0.0
2020-07-16;no;Uruguay;916.0
2020-07-16;no;Uzbekistan;8783.0
2020-07-16;no;Venezuela;3255.0
2020-07-16;no;Vietnam;356.0
2020-07-16;no;West Bank and Gaza;1313.0
2020-07-16;no;Western Sahara;8.0
2020-07-16;no;Yemen;695.0
2020-07-16;no;Zambia;1412.0
2020-07-16;no;Zimbabwe;425.0
2020-07-17;Anguilla;United Kingdom;3.0
2020-07-17;Anhui;China;985.0
2020-07-17;Aruba;Netherlands;100.0
2020-07-17;Australian Capital Territory;Australia;105.0
2020-07-17;Beijing;China;775.0
2020-07-17;Bermuda;United Kingdom;137.0
2020-07-17;Bonaire, Sint Eustatius and Saba;Netherlands;7.0
2020-07-17;British Virgin Islands;United Kingdom;7.0
2020-07-17;Cayman Islands;United Kingdom;200.0
2020-07-17;Channel Islands;United Kingdom;529.0
2020-07-17;Chongqing;China;576.0
2020-07-17;Curacao;Netherlands;24.0
2020-07-17;Falkland Islands (Malvinas);United Kingdom;13.0
2020-07-17;Faroe Islands;Denmark;188.0
2020-07-17;French Guiana;France;3932.0
2020-07-17;French Polynesia;France;60.0
2020-07-17;Fujian;China;361.0
2020-07-17;Gansu;China;165.0
2020-07-17;Gibraltar;United Kingdom;180.0
2020-07-17;Greenland;Denmark;13.0
2020-07-17;Guadeloupe;France;172.0
2020-07-17;Guangdong;China;1636.0
2020-07-17;Guangxi;China;252.0
2020-07-17;Guizhou;China;145.0
2020-07-17;Hainan;China;165.0
2020-07-17;Hebei;China;340.0
2020-07-17;Heilongjiang;China;934.0
2020-07-17;Henan;China;1254.0
2020-07-17;Hong Kong;China;1264.0
2020-07-17;Hubei;China;63623.0
2020-07-17;Hunan;China;1015.0
2020-07-17;Inner Mongolia;China;237.0
2020-07-17;Isle of Man;United Kingdom;312.0
2020-07-17;Jiangsu;China;654.0
2020-07-17;Jiangxi;China;931.0
2020-07-17;Jilin;China;153.0
2020-07-17;Liaoning;China;152.0
2020-07-17;Macau;China;45.0
2020-07-17;Martinique;France;98.0
2020-07-17;Mayotte;France;2591.0
2020-07-17;Montserrat;United Kingdom;10.0
2020-07-17;New Caledonia;France;21.0
2020-07-17;New South Wales;Australia;2988.0
2020-07-17;Ningxia;China;75.0
2020-07-17;Northern Territory;Australia;29.0
2020-07-17;Qinghai;China;18.0
2020-07-17;Queensland;Australia;1059.0
2020-07-17;Reunion;France;472.0
2020-07-17;Saint Barthelemy;France;6.0
2020-07-17;Saint Pierre and Miquelon;France;1.0
2020-07-17;Shaanxi;China;315.0
2020-07-17;Shandong;China;785.0
2020-07-17;Shanghai;China;699.0
2020-07-17;Shanxi;China;198.0
2020-07-17;Sichuan;China;592.0
2020-07-17;Sint Maarten;Netherlands;63.0
2020-07-17;South Australia;Australia;440.0
2020-07-17;St Martin;France;39.0
2020-07-17;Tasmania;Australia;215.0
2020-07-17;Tianjin;China;195.0
2020-07-17;Tibet;China;1.0
2020-07-17;Turks and Caicos Islands;United Kingdom;12.0
2020-07-17;Victoria;Australia;2709.0
2020-07-17;Western Australia;Australia;617.0
2020-07-17;Xinjiang;China;73.0
2020-07-17;Yunnan;China;184.0
2020-07-17;Zhejiang;China;1267.0
2020-07-17;no;Afghanistan;23151.0
2020-07-17;no;Albania;2214.0
2020-07-17;no;Algeria;15430.0
2020-07-17;no;Andorra;803.0
2020-07-17;no;Angola;199.0
2020-07-17;no;Antigua and Barbuda;57.0
2020-07-17;no;Argentina;49780.0
2020-07-17;no;Armenia;22492.0
2020-07-17;no;Austria;17335.0
2020-07-17;no;Azerbaijan;17805.0
2020-07-17;no;Bahamas;91.0
2020-07-17;no;Bahrain;31188.0
2020-07-17;no;Bangladesh;108725.0
2020-07-17;no;Barbados;91.0
2020-07-17;no;Belarus;57370.0
2020-07-17;no;Belgium;17289.0
2020-07-17;no;Belize;22.0
2020-07-17;no;Benin;782.0
2020-07-17;no;Bhutan;78.0
2020-07-17;no;Bolivia;17882.0
2020-07-17;no;Bosnia and Herzegovina;3612.0
2020-07-17;no;Botswana;48.0
2020-07-17;no;Brazil;1428520.0
2020-07-17;no;Brunei;138.0
2020-07-17;no;Bulgaria;4033.0
2020-07-17;no;Burkina Faso;887.0
2020-07-17;no;Burma;271.0
2020-07-17;no;Burundi;207.0
2020-07-17;no;Cabo Verde;902.0
2020-07-17;no;Cambodia;133.0
2020-07-17;no;Cameroon;13728.0
2020-07-17;no;Canada;98281.0
2020-07-17;no;Central African Republic;1288.0
2020-07-17;no;Chad;800.0
2020-07-17;no;Chile;296814.0
2020-07-17;no;Colombia;80637.0
2020-07-17;no;Comoros;311.0
2020-07-17;no;Congo (Brazzaville);626.0
2020-07-17;no;Congo (Kinshasa);4248.0
2020-07-17;no;Costa Rica;2818.0
2020-07-17;no;Cote d'Ivoire;7607.0
